"","year","area","HenID","MAT","MATsd","CP","MCP","MCPsd","AFGmn","AFGsd","BGmn","BGsd","PFGmn","PFGsd","SHRmn","SHRsd"
"23",2011,7.6513890398,"H31",8.05930919654777,8.9803749789837,529.014003470404,44.0845002892003,54.2566911393113,8.78117206608294,4.89466168949947,15.5619075855068,5.8798522974196,52.2234558620979,8.05186204122336,8.35486707837896,2.17447954647509
"24",2011,883.47338015,"H32",7.64504451260452,8.89308342130987,529.822096230243,44.1518413525203,52.8864160723135,8.16904256571119,6.96982582677819,13.9159640328976,6.97301114449801,53.7412430844983,9.84380535029738,8.02391493262537,2.93002264301012
"25",2011,529.03254469,"H33",7.61061092480205,8.88642203982252,521.522178951605,43.4601815793004,51.3432096630147,8.74901888891268,7.01966135576452,11.6824306766463,6.44585798928876,56.7940534419084,10.0507991719032,7.11776642201186,2.78476907988602
"26",2011,94.399553613,"H34",7.91896262022434,8.95313976648507,519.016973503166,43.2514144585972,51.969765051753,9.71396156962953,8.1938658255758,11.8262524302575,7.73493693195055,56.9576364842754,11.8084840761885,6.499263326116,2.86363502732565
"27",2011,86.592318281,"H35",7.93470605064496,8.95729594550059,536.725475727996,44.727122977333,54.7448997002527,8.17780392543158,5.84864560289488,14.5538150465982,6.41117846138162,52.9175191896318,8.71189509673809,8.29538684002514,2.50607578521365
"28",2011,129.61447633,"H36",8.08227121237601,8.98784512694139,549.985825880898,45.8321521567415,56.7030292770243,8.7078892487871,6.30154630385817,14.0371030270472,6.45133927818493,51.3013178120667,7.93524157620763,9.00286263102951,2.61206562130887
"29",2011,855.88523057,"H39",7.88624699696121,8.93971451517333,535.459696006589,44.6216413338824,53.8124190613491,7.89889245658863,6.41500060685255,12.0559028022625,7.17424716442004,55.7039359485461,10.8951309546687,7.81116766966419,3.05092591461764
"30",2011,581.67544888,"H4",8.08596541596007,9.097276121725,611.971158861149,50.9975965717624,61.0145407070005,8.61442923699386,6.19903825362331,10.8372726260633,6.96125863532162,58.1883223723823,9.68058653139025,7.03897847365576,2.8733096881133
"31",2011,626.87580228,"H40",7.71932452559428,8.90730813809206,527.304552307302,43.9420460256085,52.2967849434933,8.26862387175063,6.38272438073445,12.0189481599196,7.04722337689322,56.2723401431797,10.6095984231028,7.41891246870112,2.96629681425049
"32",2011,66.740209199,"H44",7.82670054839772,8.89761427346536,538.537694833658,44.8781412361381,56.025003110899,10.2925433016044,5.86731216872159,16.5538829490658,6.64308116458783,46.7468606346213,8.05638811351374,8.82177264767857,2.29945064653131
"33",2011,481.45275414,"H45",8.01831393122595,8.96174512616155,548.854488583431,45.7378740486192,56.6897950264833,8.3955041315069,6.10795681071557,13.6930450096001,7.73705831621046,52.390524355822,10.6193917245876,8.4865041690923,2.90465561426554
"34",2011,135.20189518,"H46",7.82961988566774,8.89830765126601,538.768081953085,44.8973401627571,56.2946009779522,9.89347438669582,5.6561951784058,17.5497987211328,8.28374800103868,46.1748901029259,8.40765206999589,8.90220519120986,2.22746676229225
"35",2011,90.951861402,"H47",7.80843863643098,8.91076717442844,542.564072396706,45.2136726997255,55.7891894530301,9.61514485963751,5.84127574257528,16.280476381938,7.87326678279045,48.0794311717233,8.84669710235138,8.70018283425526,2.45687085773511
"36",2011,33.01392701,"H48",7.95166771614004,8.93931439089608,547.841932385871,45.6534943654892,57.0905934860699,8.54898115091307,5.12879273393647,17.4625529853836,10.358361461427,47.8076381491867,10.4366137909075,8.67450525591706,2.22982349245189
"37",2011,484.89967989,"H49",7.82758249194745,8.89674931309224,536.635676710894,44.7196397259079,56.2890775684302,9.12778137191476,5.45248122375111,16.2371246703071,8.8949900575694,48.3896925752599,9.28545359245962,8.85056478936384,2.35669604394099
"38",2011,13.982103944,"H5",8.12058008043272,9.06362789726175,589.749399861944,49.1457833218286,58.9254453609322,9.45928543873966,4.23573468384456,10.3533267264784,7.39207881347486,57.027753530766,8.8465515554907,7.33322905295183,2.21025544810143
"39",2011,51.61699557,"H50",7.79864845468596,8.89589265340584,538.66844878452,44.88903739871,55.8661180172912,11.4487038422029,5.73615419790937,16.2082871004809,5.37678911764317,46.3099383004094,6.66012055982504,8.88151556029458,2.10170508235901
"40",2011,274.81903678,"H51",7.48422030621679,8.85109559513396,523.219607559725,43.6016339633104,52.7794020088662,8.47282444209793,5.29541331564356,13.0697240892349,7.07573898494796,53.8399593650489,10.1223726977294,8.18626382154497,2.66022278231746
"41",2011,28.929157722,"H52",7.8938397151101,8.93302448631084,547.894126202199,45.6578438501833,56.7805320877242,8.81812839618419,5.77473480626516,17.6415436135025,10.0705900784057,47.8476888745547,10.1536508028984,8.37803999552584,2.40787954350496
"42",2011,197.60156146,"H55",7.98712503875111,8.94734808472304,548.41136905683,45.7009474214025,57.1714897994728,7.77853616205999,5.15152682339181,16.0676638527832,9.44380664077209,49.4542846990522,10.0827819983954,9.09601949740963,2.77026141539771
"43",2011,31.837752769,"H57",7.83429650159401,8.90482722861069,540.348908341707,45.0290756951422,56.0900971518226,10.8021727607644,5.95344960286208,16.7617567657763,7.19789623658762,46.6173918086186,7.63580588236908,8.73645183945239,2.21309165790113
"44",2011,59.742721222,"H58",7.82859580729114,8.90707129053384,542.57871909358,45.2148932577984,56.2431175786518,10.5123612339221,5.8964950762803,17.953283313497,8.21528964928578,45.2765869773485,7.96148903183714,8.90156439463188,2.14397069372686
"45",2011,176.07277366,"H59",8.068296859973,8.96096509064191,549.967036399727,45.8305863666439,57.6424013518208,7.79577457519899,6.13335025555096,12.300840293091,8.0929175188215,55.0838478077068,11.3415785725252,8.07723650557908,3.06511811468906
"46",2011,664.20769153,"H6",8.25757824194914,9.14759172132001,596.234271115137,49.6861892595948,58.6452661194197,9.58888980903049,5.94478051433793,9.10256850680327,6.28133597662576,59.1341313990131,8.93652471919566,6.48516310120136,2.53611338266633
"47",2011,16.085017324,"H60",7.90551358366773,8.91663666164668,540.179250262778,45.0149375218982,56.3404995115224,12.0630734432488,5.94348166609889,16.9172226542324,7.27937661648401,45.8713538892796,7.66922472607338,8.3289412240441,2.08476873904456
"48",2011,161.28402292,"H61",7.78090196666342,8.89277608078339,538.406828965656,44.867235747138,55.938919245583,10.1152322416485,6.11393098029168,16.3038907809156,8.06372820390881,47.5843719696931,9.00981950379663,8.76706516272414,2.47465169534059
"49",2011,32.418256197,"H62",7.78916307273515,8.89411050040125,538.953276420978,44.9127730350815,55.8506670987634,11.0396472313011,5.87880657273384,16.3456186353866,6.44154148157295,46.5366047698085,7.99071093949353,8.6263917107182,2.37648109990373
"50",2011,51.363111214,"H63",7.87196717128346,8.91209841531448,541.050195198452,45.0875162665377,56.4250839950431,9.9535632455653,5.99728783624639,17.1784574683324,8.55258212717836,46.9373001654071,9.27837586482394,8.57688032220603,2.43626518799657
"51",2011,66.421894147,"H64",7.7725593177345,8.89889367493952,541.17256828104,45.09771402342,55.7356676341205,9.80897674282087,5.69547619594679,15.6830618833949,6.95247106915973,48.1494053808137,8.74673927033181,8.82064756146328,2.54476283673949
"52",2011,13.59154875,"H65",7.79989691723509,8.90115042896961,539.634608826809,44.9695507355674,55.9014449141974,11.2433476245188,5.66463336096923,16.4069241464407,5.13140133414196,46.0931818080212,6.12769532625075,9.04078379477916,1.94735004958574
"53",2011,28.633302378,"H66",7.87935634590693,8.90934411958614,540.380221876908,45.031685156409,56.317755223537,11.8646223002666,5.66201100622821,14.5911262173328,5.84387227757162,48.4137165364245,8.2948983378879,8.29005572974373,2.08266553948326
"54",2011,13.976261656,"H67",7.98513389759908,8.95194752981059,551.095610717982,45.9246342264985,57.5813491468314,7.10778872707865,3.72473130029437,15.9739566620501,11.4007765648234,50.8130417035908,12.2239764274467,8.31383726904078,2.41516542527029
"55",2011,92.587826309,"H68",7.65235935704996,8.88456699225372,524.397574105586,43.6997978421322,50.4457476491066,6.80399533455837,5.19035711607333,12.8301883492525,5.06603713543267,58.2901892526895,8.11317002373865,7.05663426840999,2.33156179305068
"56",2011,60.138372327,"H69",7.66834759320153,8.88771055915348,521.770257276009,43.4808547730007,50.3585321220426,6.6136873775148,4.4254558769714,12.5621233216448,4.98152796775181,58.6608965722238,7.07338571822319,7.47590422712325,1.91897219850742
"57",2011,5347.4139484,"H7",7.85702013450862,8.98998093637478,575.680026535211,47.9733355446009,57.0470080616976,9.45770884531521,6.22322764992948,9.27504782322917,6.62722330594194,59.7075610613856,10.3673266463411,6.24277888023317,2.82645689499811
"58",2011,71.151090588,"H70",7.70817302558346,8.89773865442315,520.934298486845,43.4111915405704,50.4149533737242,6.67481766224672,4.43253876723806,13.1639472496109,4.78458348308815,57.4308736229463,6.81134197444031,7.65758182982646,1.82582429826621
"59",2011,13.633656844,"H72",7.62041032287705,8.8790152077047,519.88415888555,43.3236799071291,50.1069454822227,5.35473785602483,3.62340377137171,12.0824345476193,4.33105723890674,60.3230009766016,6.14191872928535,7.33652356553266,1.77453138852594
"60",2011,1466.8234042,"H73",7.39464435737932,8.8371938789631,542.70248440497,45.2252070337475,52.2616138718899,7.74305091773994,6.53727959732533,11.6890694692948,6.74966290712561,58.2623970898874,10.9794407606659,6.62111151489883,2.67729874223485
"61",2011,1339.8340067,"H74",7.40747740940122,8.84486098948953,591.634758853866,49.3028965711555,56.2662353831191,7.42069896722866,5.68924077173601,9.57581465654713,6.02936635540859,62.0793335005206,10.4867799938982,5.76269013644212,2.43476242836487
"62",2011,127.94769028,"H76",8.06838954805734,9.09278831740153,616.045430649288,51.337119220774,62.2795700934213,7.44611453697884,5.46278153841281,12.7270119289657,7.79902806590112,57.0642335385518,9.48292095866388,7.26125443798825,2.55351648267659
"63",2011,221.38577038,"H78",8.17508235457457,9.14119234498106,616.727858141966,51.3939881784972,62.8259984882506,7.53972438284504,5.34369746798891,12.6709014927152,9.21052688466622,57.0902680950942,10.2932866673688,7.45413454563129,2.53854984953694
"64",2011,138.35723855,"H79",8.10340425439703,9.10831098680452,615.764865813592,51.3137388177993,62.5596872938698,7.06900992734892,5.09985423836894,13.6356151895129,9.33620774110257,55.706484550681,10.328694853051,7.48817406432589,2.72896886541598
"65",2011,12.842832805,"H8",7.77778481364278,8.98161746401155,626.114564019207,52.1762136682672,61.7321196072088,7.27734409245219,3.32515798997284,9.07758323604945,7.09796870505235,59.4465538076021,9.21111130789574,8.56992285041674,2.84334891470608
"66",2011,170.80145773,"H80",8.05270984899743,9.07092420509485,609.338913935553,50.7782428279628,61.1108200369729,6.87736025177888,4.10070197225137,13.3422911223336,8.88430951500675,56.0772171425748,9.83026026444963,7.86671605959609,2.53975008240073
"67",2011,200.20510013,"H82",8.11582324464227,9.1229149466616,618.102631859811,51.5085526549843,62.7118980040144,8.12819988386358,5.73074977323669,13.7380698619348,8.60040125066903,56.6482263583908,10.2228906838186,6.60141554781444,2.90678516231534
"68",2011,264.33294027,"H83",8.12375607892237,9.07969269671572,596.813753506371,49.7344794588642,59.0396904803258,9.63557551214957,6.41772519799975,10.4459278291486,6.78179802194552,57.7401329980718,9.63507323474571,6.44135558506361,2.64537216554106
"69",2011,36.052819678,"H84",8.12371168043041,9.09560371434534,607.702643569208,50.6418869641007,61.4607778562955,5.61408640183399,3.61791939861041,16.7122259362152,8.01762098374201,53.131216384327,8.900585283142,8.01846772220172,2.01608793028273
"70",2011,335.08544936,"H86",8.15722908528195,9.12950076007712,615.050153294084,51.2541794411737,62.4435371390554,8.52298577289928,5.7036784096938,11.3763638439408,8.38738616319534,57.9256585273384,10.3204742213242,6.67229297923857,2.83564760716216
"71",2011,3.5694229971,"H87",8.16175846336644,9.10411530050783,605.493197185395,50.4577664321163,61.0192954565054,5.45528613718519,2.67487134021724,14.6833271350579,4.78518054426158,55.7230084941166,4.87852095704573,7.92211296728799,1.49400333079455
"72",2011,23.40861175,"H89",7.97478028249189,8.97204813559549,547.594260429052,45.6328550357543,53.5259550032559,7.35464728657442,3.52885059061054,14.5033490456264,10.9271013094024,55.4917535170706,11.2564406212326,7.08220627730969,2.21663364645033
"73",2011,40.760128847,"H9",7.78920088989183,8.92241190827781,538.614588576458,44.8845490480382,54.8240893480448,9.12904254972338,6.16567171183704,12.2554203770647,6.14638916729882,53.9944168361078,8.31520884692644,8.08044587412772,2.82926292113856
"74",2011,221.90602813,"H90",7.87061482819674,8.93999311552944,545.835682296624,45.486306858052,53.157947368961,7.44058921780974,4.17472911245203,13.9905566588146,8.85709589514379,56.088793537697,10.0229025704228,7.0239040943111,2.09593257947159
"75",2011,100.8531862,"H91",7.86612441926351,8.9379715486909,549.370466708564,45.7808722257137,53.509712095427,7.72798238645331,3.71889787932791,13.1964562903257,5.66900552753362,56.5788270887987,8.02106793617313,7.33968028434446,1.93657597052642
"76",2011,261.53642346,"H92",7.77070169583797,8.91560110685117,548.44318324135,45.7035986034458,52.990060058668,7.42362223663638,4.63443138663349,13.166425534358,5.82026311543657,57.5198228946195,8.78364644938854,6.85782412095073,2.06640052806515
"77",2011,154.62113274,"H93",8.09835978434733,8.99319870514791,534.52843885705,44.5440365714208,53.4604103982681,6.74494940148524,4.29570582014512,13.4089515793724,6.09088371736609,55.546624285845,9.04706129963702,7.99509839929228,2.52491637329367
"78",2011,18.215566003,"H94",7.81426049650749,8.93311265556495,529.975228507056,44.164602375588,51.8295189836302,5.30763342302546,2.78155429272057,12.1117909166343,4.09850476930287,51.6985951431956,12.0904510989264,8.67707958616919,2.71616848967779
"79",2011,224.42543937,"H96",7.86423026847946,8.94041539067806,516.761272064167,43.0634393386806,50.590350951415,4.87960987722029,3.12831844439578,14.1938213137718,4.88682024832157,58.2896368803781,7.91993858684466,6.98151985929575,2.20735365204065
"80",2011,6.6879815754,"H98",7.88052679751025,8.9462298084715,527.512032049472,43.9593360041227,51.7445879713804,10.4443736832083,6.84793272828503,11.7680065593603,8.06376713117593,55.813443330527,10.5256805730905,5.11618749701911,2.00197617130315
"81",2012,75.059973642,"H1",9.28733266290355,9.3135720889058,292.567141068667,24.3805950890556,24.1844748936097,4.61893285117064,3.64470407980685,16.6384505611065,12.1191988117692,49.4559364729593,12.0174563103239,8.35906173938023,3.30392407390891
"82",2012,100.69821034,"H11",9.14351180067205,9.23117866178884,260.863852471126,21.7386543725939,17.6697587001948,4.53348240379517,3.39449869103411,12.2735503010861,6.68056189659398,57.8152660160126,10.428796411737,6.50647572960702,3.12869458409684
"83",2012,15.125202788,"H12",8.71902447183646,9.11689715856883,256.694870357682,21.3912391964735,17.4085927794646,6.03116366035698,4.51098140262179,13.5126794574075,8.25029045056371,54.4958379763322,11.0109449581474,6.68868021148423,2.91136202398352
"84",2012,162.79934925,"H18",8.57307613762845,9.08029520011509,251.407658954791,20.9506382462326,17.6054786041774,6.81288558638399,6.77360167740107,14.6324722027883,7.90171240552206,52.8194895630199,12.2263030242639,5.25754469022254,2.64798161831848
"85",2012,44.166634891,"H19",8.35493837672912,9.01831301605349,263.283475935489,21.9402896612908,18.3078619680025,11.4456201751361,8.28870058983213,11.1588095213143,7.23905730959711,55.5678160004619,10.5525596219925,4.80876151284242,2.06728075911832
"86",2012,198.22615484,"H2",9.23478230494621,9.31188020594449,295.928981557417,24.6607484631181,24.970653006353,5.51541673594006,3.21723228532865,15.5433301029084,8.29264027606744,52.1626115898558,11.924402979726,5.22565329642925,2.34289452814858
"87",2012,38.171153119,"H20",8.53092180658427,9.06981431889493,250.649974610958,20.8874978842465,16.7224515503004,8.13184562366061,6.11095523075325,12.7892209569314,9.01955908026363,56.2790144203004,10.9335059319365,5.59495339893276,2.29340681140359
"88",2012,137.02155027,"H200",9.15126703370174,9.25935812047039,303.506553820965,25.2922128184138,24.5302941447543,10.2472841810169,8.13864766185901,10.0276031653572,7.61146096916403,58.0698121711249,10.9376850650644,5.13795469284331,2.33368097287925
"89",2012,841.80660108,"H202",9.00279558349211,9.18892307419785,306.80311547316,25.56692628943,24.4099946812997,11.9826706639384,8.50734561349344,10.9585769287128,8.16590662473421,56.0104778249819,10.9645043172504,4.75687092315708,2.26295605141895
"90",2012,209.52878624,"H204",9.21241485136317,9.31362067493889,292.820974552288,24.4017478793573,25.3921194195181,7.99371499877763,4.5813755134664,14.9736740936611,8.75401710781749,53.3806820085246,10.0889798257073,6.07951578446375,1.77610084601824
"91",2012,142.18261092,"H205",9.303916867836,9.30588527860819,293.546188441881,24.4621823701567,23.9169379197519,10.3373218405548,5.77551570286271,10.7025842813204,7.25430827926509,57.3637704199573,9.52390212362326,5.33093733719402,2.03271150550568
"92",2012,48.874985698,"H206",9.26918576641186,9.27207802472071,293.007901913641,24.4173251594701,23.6891314187053,10.3331842991931,7.10523433518587,11.7825762723891,8.22934681265459,55.7920558869941,10.6038825823931,5.27558273363146,2.20959866842453
"93",2012,159.33142887,"H208",9.21445745773732,9.28104263297404,297.793593238054,24.8161327698378,24.3094012084535,8.11098370566689,5.7102833247703,16.3756773046551,11.2489843752274,52.0836289160146,11.500328035329,6.20602044773886,2.11235133257142
"94",2012,19.185555633,"H209",9.18429761616551,9.24083005959393,304.545875866645,25.378822988887,24.2027068707104,5.81299625376498,3.59051231610978,13.0070023315465,7.6260001571116,55.8994423276413,11.2120133816182,5.55323776744942,2.42217642237924
"95",2012,92.793402099,"H21",8.46074840105991,9.05186175516799,254.532592630988,21.2110493859156,17.5891795264972,9.1985266218664,7.2135658688237,13.7958277766153,9.46619706851444,53.8814640260365,10.9531799782781,5.79749388962979,2.37692253786868
"96",2012,91.518943476,"H210",9.12068223061515,9.25327320263886,304.246077100895,25.353839758408,24.9425086759194,9.13354311385993,6.52735977474228,12.3544385816808,8.2358728175795,55.9349019867111,10.3278949821554,5.25058699821874,2.19069448586861
"97",2012,76.280595403,"H211",9.19960422117089,9.28531231798265,300.89912803814,25.0749273365116,24.6706991815742,6.6922145023455,6.13982793674522,12.3340353855093,7.67613519400214,55.6044449034242,11.6894687836697,6.40008757748474,3.04471829751213
"98",2012,3531.7734872,"H212",8.82880273329254,9.13317328506258,283.456709485544,23.6213924571286,20.4046097050502,5.42010833749018,4.78933747728786,13.0215998093116,6.69586060261918,54.8044292199818,10.2555142521491,6.99278687937002,3.09537119149726
"99",2012,311.28605595,"H213",8.83366702509503,9.1373300451774,263.860467745825,21.9883723121521,17.8493962743371,4.41357161135571,3.03285283650093,14.0961010627474,7.56910242832452,51.745585374351,10.9139504131416,8.59583206155118,2.8274961344733
"100",2012,13.21331335,"H214",8.88653955468445,9.15972140422672,258.312615167392,21.5260512639493,17.9455411644122,5.34846707145789,5.10347591895632,14.8565116825291,8.35041403505083,51.9017083419942,11.156582376127,7.53181151737975,3.10324943764361
"101",2012,1071.8946206,"H216",8.88278400385344,9.14077913884334,247.529700918299,20.6274750765249,17.2255752829513,10.5112261412577,7.7054907671968,12.736454624833,9.0011135013943,54.5377172510601,10.7566092280897,4.83922801645353,2.1669416703772
"102",2012,178.97985528,"H219",9.32721080457054,9.35083271427762,289.77729495998,24.1481079133316,24.3790086426384,6.07983606930764,4.19987734220331,12.8655077884246,7.28324112044545,55.7521519260377,10.6038827283754,6.19071501345012,2.69811498766255
"103",2012,192.49393789,"H22",8.59170452247098,9.08583981448357,251.332429194197,20.9443690995164,17.1802226040651,9.56769331044996,6.14201504255077,11.4061866442254,7.71189508887764,56.9703994275926,10.363527532381,5.20451854175851,1.96581008307412
"104",2012,124.33521926,"H220",9.27184674215046,9.31581111618431,294.274890957611,24.5229075798009,24.3981552443085,10.3567146659759,7.56466981416008,10.2292776978067,7.43158285481676,57.3688353115473,10.4451735237609,5.20825540413634,2.4644656522578
"105",2012,1775.2081222,"H222",9.22304582905073,9.27760023103412,281.101476627257,23.4251230522714,22.0698512554311,8.95724949216618,5.96124636530538,12.5471006751976,7.00827629979325,55.3235810339273,9.28029272334361,5.70868563747625,1.82182796985894
"106",2012,195.35310581,"H225",9.2583375186044,9.2947035401402,295.286217815552,24.6071848179626,24.0123076004428,6.73262913658933,5.90460175098405,12.6304119660306,8.8923666158871,58.058435909932,11.9270297804953,5.27777966475885,2.40592486411951
"107",2012,541.29336114,"H226",8.77331002814766,9.0624733680308,289.376461154733,24.1147050962278,20.7000848215345,9.5699531722693,4.91396196837104,13.1005321932923,7.02958231652657,53.7398218471386,9.27048426319337,6.10359785518938,1.7100620516197
"108",2012,29.095510349,"H227",9.28733105465594,9.28109532210584,294.39456600386,24.5328805003217,23.6696852161751,9.18093088702062,6.38587838031092,13.934302034304,8.99861804097598,54.1474468456232,10.4088422545519,5.53735301082505,2.18237053778462
"109",2012,118.84846965,"H228",9.1684160792844,9.27301980978758,301.30572122321,25.1088101019342,24.7285010839986,9.39338748255929,4.45630508958595,6.84480594924625,4.58668866663844,63.3558434218394,7.9989345904281,4.71765339949435,1.81491057523312
"110",2012,10.961676537,"H229",9.19023615760489,9.26501339567475,304.398225678296,25.3665188065247,24.6175329871426,8.44838261257345,7.83125715311284,12.2493633129778,7.1363602306771,54.3721864623922,11.5399389103136,6.1063344419004,3.43455616811509
"111",2012,70.97078559,"H23",8.11530659477842,8.97134852698768,277.857207603942,23.1547673003285,21.5206444354802,8.52406694858939,6.12810561610065,13.0098420071506,8.80913654995781,55.5945100533295,10.6710084822686,5.77510742227552,2.19503914936492
"112",2012,79.52980133,"H230",9.15473170808207,9.24496363220904,305.109264298787,25.4257720248989,24.2873142462092,7.45926991081615,7.26662268603979,13.09461272585,7.984666001514,56.250052068275,12.3967840259948,5.36385367955919,2.47163462567187
"113",2012,135.89216735,"H231",8.75222572651319,9.04996137623641,288.026003029468,24.0021669191223,20.9542310315542,8.83948787083715,6.39907653141715,10.9379502865843,7.22154942519289,57.0338499938713,10.0090791626598,6.07841953634949,2.49634303917954
"114",2012,243.78414349,"H232",9.13656698565755,9.23758020464637,300.537917173639,25.0448264311366,24.2412813239796,8.84907715187044,6.78169301036627,8.99936213814347,6.6350751097181,59.89919717414,11.2967862920043,5.86161702899301,2.69501505408288
"115",2012,315.6305907,"H234",9.00040026393797,9.16313842278718,302.357751961964,25.1964793301637,23.4550884740283,6.91582761729976,4.24130303260608,9.25856655187734,4.20624985227867,58.633294028768,7.92276508984872,7.54548113099668,2.01438013242239
"116",2012,2.3979964336,"H235",9.02217091805536,9.16632739959264,309.561024240322,25.7967520200269,25.0166278638193,7.6026954908147,5.32073372853011,9.87816998445013,6.92150952270416,57.8984207347662,9.77530946294188,7.17927300803554,2.51635728615261
